name,job,movie_count,gender,popularity,profile_path,order
Yves Saint Laurent,Costume Design,2,Male,3.304,https://image.tmdb.org/t/p/original/74KHSsHHjLhHXMoXRDSWSF4i81R.jpg,1150
Michael Patrick King,Director,2,Male,3.302,https://image.tmdb.org/t/p/original/oSSgEuyYBhPbwR8FF4ayrVI6EU0.jpg,1151
Ronald Harwood,Screenplay,2,Male,3.293,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1152
Hawk Ostby,Screenplay,2,Male,3.286,https://image.tmdb.org/t/p/original/w34js6H3uW0TZxp33Bne39V1g7v.jpg,1153
Nicholas Meyer,Director,2,Male,3.266,https://image.tmdb.org/t/p/original/56BrNntEbLPEIciPH1ZKD3ijqFs.jpg,1154
Lewis Carroll,Novel,2,Male,3.257,https://image.tmdb.org/t/p/original/74e6QGg5prs3cwpja5AFbmlpfLo.jpg,1155
Ian La Frenais,Screenplay,2,Male,3.25,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1156
Bob Baker,Writer,2,Male,3.227,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1157
Phil Johnston,Screenplay,2,Male,3.227,https://image.tmdb.org/t/p/original/vJyBKru0qi8YKiTPSxaZj08mkOS.jpg,1157
Joe Cornish,Screenplay,2,Male,3.2230000000000003,https://image.tmdb.org/t/p/original/yJNJ0haP69aPf3fhiCJXvlESDss.jpg,1158
Jack Thorne,Screenplay,2,Male,3.219,https://image.tmdb.org/t/p/original/siVfYSurwcIrplOc0vP3DiJAVN2.jpg,1159
Joseph L. Mankiewicz,Screenplay,2,Male,3.2,https://image.tmdb.org/t/p/original/1zqHOZQlevCE2ld15qUt24Nxr7u.jpg,1160
Mira Nair,Director,2,Female,3.196,https://image.tmdb.org/t/p/original/AwpYt2FDZL7dN5HFE1XVJRjh9D4.jpg,1161
James M. Cain,Novel,2,Male,3.194,https://image.tmdb.org/t/p/original/lIPdMgg46QhP3yPnblGexdPFSIz.jpg,1162
Rhett Reese,Writer,2,Male,3.181,https://image.tmdb.org/t/p/original/8QjgT3ffjzSTfih5C0LpFEea5Ps.jpg,1163
Tad Stones,Director,2,Male,3.16,https://image.tmdb.org/t/p/original/mMIS8tPnAmNXoyDzFw3p6P7gpbE.jpg,1164
Anthony Minghella,Director,2,Male,3.142,https://image.tmdb.org/t/p/original/f9IfR1DdIZRDBW7eiRB8omYfc8E.jpg,1165
Steve Bencich,Screenplay,2,Male,3.136,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1166
T.S. Nowlin,Screenplay,2,Male,3.128,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1167
Joe Grant,Writer,2,Male,3.125,https://image.tmdb.org/t/p/original/ijbmiAPgKBxJsNhLXPfZl5L0ntE.jpg,1168
Jeff Baena,Screenplay,2,Male,3.124,https://image.tmdb.org/t/p/original/eOdq8CVGTQ9aba9coTzHQZp6MM2.jpg,1169
Skip Woods,Screenplay,2,Male,3.116,https://image.tmdb.org/t/p/original/62AlxyIygzBug5nuI6clnr8jxl3.jpg,1170
John Ottman,Editor,2,Male,3.107,https://image.tmdb.org/t/p/original/ylFrZUOMYpFnKqFT93U4PDeDqUH.jpg,1171
Jimmy Hayward,Director,2,Male,3.105,https://image.tmdb.org/t/p/original/iUPWT3m14xpl3WSLm8LblKHRmwy.jpg,1172
Marielle Heller,Director,2,Female,3.102,https://image.tmdb.org/t/p/original/3YMRpIF6fPH1RDNOG4Do1Yqq4l5.jpg,1173
Roman Vasyanov,Director of Photography,2,Male,3.092,https://image.tmdb.org/t/p/original/4BAp0DUD6FUJi1Kw2odWFwe4PJ4.jpg,1174
John Requa,Director,2,Male,3.0810000000000004,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1175
Lee Unkrich,Director,2,Male,3.076,https://image.tmdb.org/t/p/original/crb297utC6W4HSstOe5djDPTwEN.jpg,1176
Kurt Wimmer,Screenplay,2,Male,3.073,https://image.tmdb.org/t/p/original/w6yuLCfWRWXcFfAcTAmVV3xceHC.jpg,1177
Anita Brandt-Burgoyne,Editor,2,Female,3.063,https://image.tmdb.org/t/p/original/mcCVlTCPP2SdEIzVq4MiMbZlIcG.jpg,1178
